# Server version 0.08 running on wpa070017.wireless.mcgill.ca:8123
# Game ID: 89
# Board class: halma.CCBoard
# Timeout: 300000
# Date: Wed Apr 02 08:36:13 EDT 2014
# Player 1: Player-0, 'random', running on wpa070017.wireless.mcgill.ca
# Player 2: Player-1, '260469756', running on localhost
# Player 3: Player-2, '260469756', running on localhost
# Player 4: Player-3, 'random', running on wpa070017.wireless.mcgill.ca
START Player-0 random
3 (12,12) (11,11)
0 (1,3) (2,2)
1 (7,9) (7,11)
1 (7,11) (7,13)
1 null null
2 (8,6) (9,5)
3 (15,13) (14,13)
0 (2,2) (2,3)
1 (7,10) (6,11)
2 (9,8) (9,6)
2 (9,6) (9,4)
2 null null
3 (14,13) (13,12)
0 (4,3) (5,3)
1 (6,11) (8,13)
1 (8,13) (6,13)
1 (6,13) (4,13)
1 null null
2 (10,8) (8,6)
2 (8,6) (10,4)
2 null null
3 (9,13) (8,13)
0 (1,0) (2,1)
1 (12,6) (11,7)
2 (10,4) (8,4)
2 (8,4) (10,6)
2 (10,6) (12,8)
2 (12,8) (10,8)
2 (10,8) (12,6)
2 (12,6) (14,4)
2 (14,4) (14,2)
2 null null
3 (11,11) (12,12)
0 (5,4) (5,5)
1 (11,7) (10,8)
2 (9,4) (10,3)
3 (8,13) (9,12)
0 (0,2) (1,1)
1 (11,2) (9,4)
1 (9,4) (9,6)
1 (9,6) (9,8)
1 null null
2 (10,3) (11,2)
3 (14,12) (14,13)
0 (6,2) (7,3)
1 (10,8) (8,6)
1 (8,6) (6,4)
1 (6,4) (4,6)
1 null null
2 (7,12) (8,11)
3 (10,15) (10,14)
0 (5,3) (4,2)
1 (4,6) (3,7)
2 (3,15) (4,14)
3 (9,14) (9,15)
0 (3,1) (5,3)
0 null null
1 (4,13) (4,15)
1 (4,15) (2,13)
1 (2,13) (0,15)
1 null null
2 (4,14) (6,12)
2 null null
3 (9,12) (10,11)
0 (1,2) (1,3)
1 (15,3) (14,4)
2 (5,13) (7,11)
2 (7,11) (9,11)
2 (9,11) (11,11)
2 null null
3 (14,13) (15,12)
0 (2,3) (3,2)
1 (14,4) (12,6)
1 null null
2 (6,12) (7,11)
3 (13,12) (11,14)
3 (11,14) (13,12)
3 (13,12) (11,14)
3 null null
0 (2,1) (2,0)
1 (12,6) (11,7)
2 (11,8) (11,6)
2 (11,6) (13,4)
2 (13,4) (13,2)
2 null null
3 (12,12) (11,13)
0 (0,5) (0,3)
0 (0,3) (2,3)
0 null null
1 (14,1) (12,3)
1 null null
2 (7,11) (9,11)
2 null null
3 (13,15) (13,14)
0 (3,0) (1,0)
0 (1,0) (3,0)
0 (3,0) (1,0)
0 null null
1 (11,7) (10,8)
2 (11,11) (12,10)
3 (15,14) (14,14)
0 (5,5) (6,4)
1 (9,8) (8,9)
2 (11,2) (12,1)
3 (14,15) (14,13)
3 (14,13) (12,15)
3 null null
0 (0,4) (1,4)
1 (12,0) (12,2)
1 (12,2) (14,4)
1 (14,4) (12,6)
1 null null
2 (9,11) (11,11)
2 (11,11) (13,9)
2 null null
3 (12,13) (14,13)
3 null null
0 (3,2) (4,1)
1 (8,9) (7,10)
2 (12,10) (14,8)
2 null null
3 (14,14) (12,12)
3 (12,12) (14,14)
3 null null
0 (1,4) (0,4)
1 (7,10) (6,11)
2 (13,9) (15,7)
2 null null
3 (11,14) (11,12)
3 (11,12) (9,10)
3 (9,10) (11,12)
3 (11,12) (9,10)
3 (9,10) (7,12)
3 (7,12) (7,14)
3 (7,14) (7,12)
3 (7,12) (7,14)
3 (7,14) (7,12)
3 (7,12) (9,10)
3 (9,10) (7,12)
3 null null
0 (4,1) (3,2)
1 (12,6) (11,7)
2 (9,5) (10,4)
3 (13,13) (14,12)
0 (7,3) (8,4)
1 (13,3) (11,3)
1 (11,3) (9,5)
1 (9,5) (7,3)
1 (7,3) (5,5)
1 null null
2 (10,4) (11,3)
3 (10,11) (11,12)
0 (8,4) (7,4)
1 (11,7) (9,9)
1 null null
2 (11,3) (13,3)
2 (13,3) (15,3)
2 null null
3 (15,11) (14,11)
0 (4,2) (5,2)
1 (10,8) (8,10)
1 (8,10) (8,12)
1 (8,12) (6,14)
1 null null
2 (8,11) (9,10)
3 (14,11) (13,12)
0 (5,3) (4,4)
1 (7,13) (5,15)
1 null null
2 (9,10) (9,8)
2 (9,8) (9,6)
2 null null
3 (13,12) (14,11)
0 (6,4) (5,4)
1 (5,5) (5,3)
1 (5,3) (3,5)
1 null null
2 (9,6) (10,5)
3 (14,11) (13,12)
0 (7,4) (7,6)
0 (7,6) (7,4)
0 null null
1 (9,9) (8,10)
2 (10,5) (11,4)
3 (11,12) (11,14)
3 null null
0 (5,2) (6,3)
1 (12,3) (10,5)
1 null null
2 (11,4) (13,6)
2 (13,6) (13,4)
2 null null
3 (12,15) (13,15)
0 (2,0) (3,1)
1 (10,5) (9,6)
2 (13,5) (13,3)
2 (13,3) (15,1)
2 null null
3 (11,13) (11,12)
0 (3,1) (4,0)
1 (9,6) (8,7)
2 (4,11) (5,10)
3 (11,12) (10,13)
0 (7,4) (7,6)
0 (7,6) (9,8)
0 (9,8) (9,6)
0 (9,6) (7,8)
0 null null
1 (8,7) (6,9)
1 (6,9) (4,11)
1 (4,11) (2,11)
1 null null
2 (5,10) (6,9)
3 (14,12) (15,13)
0 (1,1) (2,1)
1 (3,5) (2,6)
2 (6,9) (8,7)
2 (8,7) (10,7)
2 null null
3 (15,13) (14,12)
0 (4,0) (5,1)
1 (2,6) (1,7)
2 (10,7) (11,6)
3 (10,14) (9,13)
0 (5,1) (4,0)
1 (8,10) (7,11)
2 (9,7) (10,6)
3 (7,12) (7,10)
3 null null
0 (1,0) (0,1)
1 (7,11) (5,11)
1 null null
2 (10,6) (12,6)
2 (12,6) (12,4)
2 (12,4) (14,4)
2 null null
3 (9,15) (10,15)
0 (6,3) (7,4)
1 (5,11) (4,12)
2 (13,4) (15,4)
2 null null
3 (13,15) (13,13)
3 (13,13) (13,15)
3 (13,15) (15,13)
3 (15,13) (13,15)
3 (13,15) (15,13)
3 (15,13) (15,11)
3 (15,11) (15,13)
3 (15,13) (13,15)
3 (13,15) (13,13)
3 null null
0 (0,4) (0,3)
1 (4,12) (2,10)
1 (2,10) (2,12)
1 null null
2 (11,6) (13,4)
2 null null
3 (10,13) (10,12)
0 (7,5) (6,6)
1 (2,12) (1,12)
2 (15,7) (15,6)
3 (14,13) (14,11)
3 (14,11) (14,13)
3 (14,13) (14,11)
3 (14,11) (12,13)
3 (12,13) (14,13)
3 (14,13) (12,11)
3 (12,11) (14,13)
3 (14,13) (12,15)
3 null null
0 (0,0) (0,2)
0 null null
1 (2,11) (0,13)
1 null null
2 (14,8) (15,7)
3 (13,13) (15,11)
3 (15,11) (13,13)
3 null null
0 (7,8) (7,9)
1 (3,7) (2,8)
2 (15,7) (15,5)
2 (15,5) (13,3)
2 (13,3) (13,1)
2 null null
3 (11,14) (11,13)
0 (6,6) (6,5)
1 (2,8) (1,9)
2 (15,6) (15,5)
3 (14,12) (12,12)
3 (12,12) (14,12)
3 (14,12) (12,14)
3 (12,14) (14,12)
3 (14,12) (12,14)
3 (12,14) (14,12)
3 null null
0 (3,2) (3,1)
1 (1,9) (0,10)
2 (13,4) (13,3)
3 (7,10) (7,8)
3 (7,8) (7,10)
3 (7,10) (5,12)
3 (5,12) (7,10)
3 null null
0 (4,4) (5,3)
1 (1,7) (0,8)
2 (14,4) (12,2)
2 (12,2) (14,0)
2 null null
3 (7,10) (5,12)
3 null null
0 (6,5) (5,5)
1 (6,11) (4,13)
1 null null
2 (13,2) (13,0)
2 (13,0) (15,0)
2 null null
3 (13,14) (14,15)
0 (7,4) (7,3)
1 (3,11) (2,12)
2 (15,4) (13,2)
2 null null
3 (12,15) (11,14)
0 (2,1) (2,2)
1 (2,12) (0,12)
1 null null
2 (12,5) (13,4)
3 (5,12) (6,11)
0 (3,1) (2,1)
1 (4,13) (3,13)
2 (15,5) (15,4)
3 (11,13) (12,13)
0 (0,3) (1,2)
1 (3,13) (2,14)
2 (13,4) (14,4)
3 (14,12) (12,14)
3 (12,14) (10,14)
3 (10,14) (8,12)
3 null null
0 (2,3) (3,3)
1 (0,10) (0,11)
2 (14,4) (12,2)
2 (12,2) (12,0)
2 null null
3 (14,15) (13,14)
0 (3,3) (1,1)
0 (1,1) (3,3)
0 null null
1 (5,15) (4,15)
2 (14,3) (14,1)
2 null null
3 (10,12) (10,13)
0 (1,3) (2,3)
1 (0,11) (2,13)
1 null null
2 (15,4) (14,3)
3 (6,11) (5,12)
0 (2,3) (1,4)
1 (4,15) (3,15)
2 (13,2) (13,0)
2 null null
3 (9,13) (11,13)
3 (11,13) (11,15)
3 null null
0 (7,9) (6,10)
1 (6,14) (5,15)
2 (13,3) (13,2)
3 (14,14) (15,13)
0 (2,1) (2,3)
0 (2,3) (2,1)
0 (2,1) (0,3)
0 null null
1 (5,15) (4,15)
2 null null
3 (10,13) (12,15)
3 null null
0 (0,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (2,3)
0 (2,3) (0,5)
0 (0,5) (2,3)
0 (2,3) (0,5)
0 (0,5) (2,3)
0 (2,3) (0,5)
0 null null
1 (8,15) (7,15)
2 null null
3 (11,14) (10,14)
0 (3,3) (1,1)
0 (1,1) (1,3)
0 (1,3) (3,1)
0 (3,1) (1,3)
0 (1,3) (3,1)
0 (3,1) (1,3)
0 null null
1 (7,15) (6,15)
2 null null
3 (10,14) (9,13)
0 (2,2) (3,2)
1 (6,15) (5,15)
2 null null
3 (5,12) (6,11)
0 (1,4) (2,3)
1 (0,8) (0,9)
2 null null
3 (12,15) (11,14)
0 (0,3) (2,1)
0 null null
1 (0,9) (0,10)
2 null null
3 (11,14) (10,13)
0 (6,10) (7,10)
1 (0,10) (0,11)
2 null null
3 (6,11) (5,10)
0 (7,10) (8,9)
1 (5,15) (4,14)
2 null null
3 (8,12) (8,13)
0 (4,0) (5,1)
1 (3,15) (1,13)
1 (1,13) (1,15)
1 null null
2 null null
3 (10,15) (10,14)
0 (5,1) (4,1)
1 (4,15) (3,15)
2 null null
3 (10,14) (10,12)
3 (10,12) (8,14)
3 (8,14) (10,12)
3 (10,12) (10,14)
3 (10,14) (8,12)
3 null null
0 (8,9) (9,10)
1 (4,14) (4,15)
2 null null
3 (9,13) (9,12)
0 (0,2) (2,2)
0 null null
1 (0,12) (0,14)
1 null null
2 null null
3 (10,13) (9,14)
0 (5,4) (6,5)
1 (0,11) (0,12)
2 null null
3 (8,12) (9,13)
0 (0,5) (1,4)
1 (2,13) (1,13)
2 null null
3 (15,12) (14,13)
0 (1,2) (0,3)
1 (4,15) (2,13)
GAMEOVER 
WINNER Player-1
# Game ended: Wed Apr 02 08:37:38 EDT 2014
